feature,mean_cluster0,mean_cluster1,difference_cluster1_minus_cluster0,cohens_d,abs_cohens_d,p_value,q_value
breastDensity_PostCon,-0.27843105879014174,0.4855970251518537,0.7640280839419955,0.820694011590817,0.820694011590817,1.400516108001076e-24,4.630456382078558e-24
Ratio_Tissue_vol_enhancing_more_than_30percent_from_T1_to_Breast_Vol,0.27667481107072345,-0.4825340454983448,-0.7592088565690682,-0.8147168384471173,0.8147168384471173,7.521777618845972e-35,3.1832162882956153e-34
SER_map_Correlation2_tissue_PostCon,-0.2752174184153643,0.4799922833077486,0.755209701723113,0.8097700856553518,0.8097700856553518,3.185865830147137e-26,1.0943659419096533e-25
SER_map_Correlation1_tissue_PostCon,-0.27521741767715485,0.47999228202027655,0.7552096996974313,0.8097700831527211,0.8097700831527211,3.1858668252190284e-26,1.0943659419096533e-25
"F1_DT_POSTCON (T11=0.1,T12=0.8)",-0.2719239423518317,0.47424830422075576,0.7461722465725875,0.7986350434175483,0.7986350434175483,1.991872853289341e-38,8.708270573471582e-38
Ratio_Tissue_vol_enhancing_more_than_0percent_from_PostCon_to_Breast_Vol,-0.27088416271031246,0.47243487901262865,0.7433190417229412,0.79513207899287,0.79513207899287,1.3602275511574303e-23,4.360971967044125e-23
PE_map_inverse_difference_moment_normalized_tissue_T1,0.2683241941655086,-0.46797017196894625,-0.7362943661344549,-0.7865328025490689,0.7865328025490689,6.220926919627954e-17,1.8081705167490044e-16
PE_map_Contrast_tissue_T1,-0.2677156417969808,0.4669088276578296,0.7346244694548104,0.7844938043399936,0.7844938043399936,5.959748460004466e-17,1.7418270361007526e-16
SER_Total_tissue_vol_cu_mm_T1,0.26260523718891865,-0.45799603866876853,-0.7206012758576872,-0.767448623543354,0.767448623543354,2.0050575894603374e-33,8.28652706894155e-33
"F1_DT_T1NFS (T11=0.1,T12=0.8)",-0.26015706743604566,0.4537263140402463,0.7138833814762919,0.7593313091019122,0.7593313091019122,8.125524677647008e-34,3.411430598789895e-33
Ratio_Tissue_vol_enhancing_more_than_60percent_from_PostCon_to_Breast_Vol,0.2537427109305547,-0.442539370849122,-0.6962820817796767,-0.7382074009688906,0.7382074009688906,5.716154607371664e-28,2.0998929078469517e-27
Dissimilarity_tissue_T1,-0.24689252929119004,0.4305923278709449,0.677484857162135,0.7158707263888301,0.7158707263888301,1.5374491391999728e-19,4.78417996845168e-19
"F1_DT_POSTCON (T11=0.2,T12=0.5)",-0.24556741295797366,0.4282812618850378,0.6738486748430115,0.7115755713541708,0.7115755713541708,1.0418433598234031e-29,3.965000988104894e-29
SER_map_kurtosis_tissue_PostCon,0.24420517134595757,-0.4259054476450332,-0.6701106189909908,-0.7071685907798443,0.7071685907798443,2.7710623000625312e-36,1.1917820786447797e-35
SER_map_information_measure_correlation2_tumor,-0.2436562836680502,0.4249481613972542,0.6686044450653044,0.7053953087744792,0.7053953087744792,1.894397709320046e-25,6.383034319938244e-25
Sum_of_Squares_variance_tissue_T1,-0.24290741902949406,0.4236421058073921,0.6665495248368861,0.7029781952746564,0.7029781952746564,1.0308427494458769e-18,3.133998933660166e-18
sum_average_tissue_T1,-0.23793580108849807,0.41497136737458445,0.6529071684630825,0.6869956849906479,0.6869956849906479,7.736145102690561e-19,2.3655611325568247e-18
difference_entropy_tissue_T1,-0.23780399462446453,0.4147414906248117,0.6525454852492762,0.6865734641766237,0.6865734641766237,3.4893144731462017e-19,1.0794428984177432e-18
inverse_difference_normalized_tissue_T1,0.2356646447894609,-0.4110103626387539,-0.6466750074282148,-0.6797310956415651,0.6797310956415651,3.974391164222181e-18,1.1878265117929571e-17
SER_map_Energy_tumor,0.23470195072285976,-0.4093313783440351,-0.6440333290668949,-0.6766585997276301,0.6766585997276301,6.941553429657862e-30,2.6609288147021807e-29
tissueVol_PostCon,-0.2339856858062391,0.4080821782215957,0.6420678640278348,0.6743752039826045,0.6743752039826045,5.721628924289303e-16,1.6099689898665113e-15
PE_map_Sum_of_Squares_variance_tissue_PostCon,-0.2324552697926921,0.40541305981701675,0.6378683296097089,0.6695037603271872,0.6695037603271872,1.0551238751544817e-12,2.6328326884750983e-12
Peak_SER_tumor,0.23133202351052287,-0.4034540648129954,-0.6347860883235182,-0.6659347415799325,0.6659347415799325,2.5396485215877188e-31,9.951659762369654e-31
PE_map_Autocorrelation_tissue_PostCon,-0.22944820601456573,0.4001685973944511,0.6296168034090168,0.6599610582911765,0.6599610582911765,2.0932753216339245e-12,5.198791761241061e-12
PE_map_Sum_of_Squares_variance_tissue_T1,-0.22708907276297435,0.39605415666399696,0.6231432294269713,0.6525010553434687,0.6525010553434687,3.5426250600762007e-12,8.716505380373536e-12
SER_map_Max_Probability_tumor,0.22683224047741776,-0.39560622892787733,-0.6224384694052951,-0.6516902966969838,0.6516902966969838,2.879678175372036e-26,1.0022037860340836e-25
Ratio_Tissue_vol_enhancing_more_than_20percent_from_T1_to_Breast_Vol,0.22555410425371067,-0.3933770984901027,-0.6189312027438134,-0.6476595513374944,0.6476595513374944,2.4323604118336753e-22,7.704902142874336e-22
PE_map_Autocorrelation_tissue_T1,-0.22443366441835005,0.39142299806295583,0.6158566624813059,0.6441316043802904,0.6441316043802904,6.397019154574831e-12,1.566677376282447e-11
sum_variance__tissue_T1,-0.2229681185854919,0.3888670163425548,0.6118351349280468,0.6395246864814347,0.6395246864814347,8.507328261576081e-16,2.3686192896703934e-15
"F1_DT_T1NFS (T11=0.2,T12=0.5)",-0.22234702281109706,0.3877837957360197,0.6101308185471167,0.6375748870501303,0.6375748870501303,2.8357565346391814e-24,9.259970412494612e-24
PE_map_kurtosis_tissue_T1,0.2198943621446384,-0.3835062387403515,-0.6034006008849899,-0.6298902739455862,0.6298902739455862,1.264537436430211e-26,4.430068237560143e-26
Grouping_based_variance_of_washout_slope_3D_tissue_PostCon_Group_1,0.21963551951502377,-0.38305480486846444,-0.6026903243834882,-0.6290806609977694,0.6290806609977694,2.6009194706420437e-30,1.0042966423136068e-29
Autocorrelation_tissue_T1,-0.21891717801468583,0.3818019830851366,0.6007191610998224,0.6268351944607051,0.6268351944607051,1.5077743114829554e-15,4.175982255363787e-15
PE_map_inverse_difference_moment_normalized_tissue_PostCon,0.2173068151128334,-0.3789934335010635,-0.5963002486138969,-0.6218086626807295,0.6218086626807295,2.6797328734680555e-11,6.414383212961998e-11
SER_map_Cluster_Prominence_tissue_PostCon,-0.21717747805642632,0.3787678635150769,0.5959453415715033,0.621405390508816,0.621405390508816,1.044887914185645e-11,2.535530764239478e-11
EnhancementClusterDiscontinuity_Tumor,-0.21711528383137466,0.37865939382495695,0.5957746776563316,0.6212114922810775,0.6212114922810775,3.626156979608872e-16,1.0257952097396222e-15
WashinRate_map_Max_Probability_tissue_PostCon,-0.2166053490991367,0.37777004336932785,0.5943753924684645,0.6196222696823934,0.6196222696823934,2.5158332768565384e-17,7.393754463650606e-17
PE_map_sum_variance__tissue_PostCon,-0.21597256457658912,0.37666643702940833,0.5926390016059975,0.6176515730284757,0.6176515730284757,3.940074103835984e-11,9.346633188023477e-11
Grouping_based_variance_of_washin_slope_3D_tissue_PostCon_Group_1,0.21502841240296153,-0.3750197906789746,-0.5900482030819362,-0.6147140250285926,0.6147140250285926,4.6718651276092533e-29,1.7527777677342518e-28
Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_PostCon_Group_1,0.21502841240296153,-0.3750197906789746,-0.5900482030819362,-0.6147140250285926,0.6147140250285926,4.6718651276092533e-29,1.7527777677342518e-28
PE_map_sum_variance__tissue_T1,-0.21157576606211928,0.36899821104881536,0.5805739771109346,0.6040005016834162,0.6040005016834162,9.881848473926238e-11,2.272825149003035e-10
PE_map_information_measure_correlation1_tissue_PostCon,-0.209372961862585,0.36515641562938955,0.5745293774919745,0.5971884499903454,0.5971884499903454,2.187143088324397e-18,6.57385621433867e-18
PE_map_Contrast_tissue_PostCon,-0.2088274510200747,0.36420501874334466,0.5730324697634194,0.5955042438585946,0.5955042438585946,1.545029367854414e-10,3.5229333430818315e-10
Grouping_based_variance_of_washout_slope_3D_tissue_PostCon_Group_2,0.20647257396179355,-0.3600980010166993,-0.5665705749784928,-0.5882462275161247,0.5882462275161247,5.805430729559473e-27,2.0473819039579743e-26
Ratio_Tissue_vol_enhancing_more_than_50percent_from_PostCon_to_Breast_Vol,0.20410846424642337,-0.35597488109644104,-0.5600833453428644,-0.5809797918610173,0.5809797918610173,1.1865589651290511e-17,3.5263465873779104e-17
Ratio_Tissue_vol_enhancing_more_than_10percent_from_PostCon_to_Breast_Vol,-0.20116077549184477,0.35083397154232376,0.5519947470341685,0.5719472776836059,0.5719472776836059,6.98549213634309e-14,1.8384703184703952e-13
Grouping_based_variance_of_washin_slope_3D_tissue_PostCon_Group_2,0.19715175919222264,-0.3438420562102455,-0.5409938154024682,-0.5597107616883115,0.5597107616883115,1.5573107055983608e-24,5.116878032680328e-24
Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_PostCon_Group_2,0.19564869429547682,-0.34122063945580183,-0.5368693337512787,-0.5551370742520065,0.5551370742520065,5.211750371607629e-24,1.6811072845002654e-23
PE_map_Cluster_Shade_tissue_T1,-0.19534834124644393,0.3406968094357625,0.5360451506822065,0.5542240334407746,0.5542240334407746,1.1647496598376622e-09,2.464610280216493e-09
SER_map_inverse_difference_is_homom_tumor,0.1936070117436456,-0.33765984786242925,-0.5312668596060749,-0.5489364762136646,0.5489364762136646,1.2337541919801933e-16,3.508903051384528e-16
SER_map_Homogeneity1_tumor,0.1936070117436456,-0.33765984786242925,-0.5312668596060749,-0.5489364762136646,0.5489364762136646,1.2337541919801933e-16,3.508903051384528e-16
Mean_norm_DHOG_max_timepoint_binsize_2_without_filling_Tumor,0.19355211896256566,-0.33756411223829236,-0.531116231200858,-0.5487699566945735,0.5487699566945735,1.2318860965517432e-13,3.2260779459201596e-13
SER_map_Homogeneity2_tumor,0.19334130461043783,-0.3371964419693946,-0.5305377465798324,-0.5481305346668603,0.5481305346668603,9.607565760535211e-17,2.762175156153873e-16
Ratio_Tissue_vol_enhancing_more_than_10percent_from_PostCon_to_Tissue_Vol,0.19330395789217192,-0.33713130751432313,-0.530435265406495,-0.5480172733699487,0.5480172733699487,1.4220266441386399e-13,3.6875102683791197e-13
SER_map_Cluster_Shade_tissue_T1,-0.1915069341782397,0.3339972125846681,0.5255041467629078,0.542572829840077,0.542572829840077,4.2935029034250255e-11,1.0139567124606422e-10
SER_map_sum_entropy_tumor,-0.19007190013668313,0.3314944448812386,0.5215663450179218,0.5382326268388334,0.5382326268388334,8.125925550064276e-16,2.2743992677164033e-15
SER_Total_tissue_vol_cu_mm_PostCon,0.18932373283503362,-0.3301896054801485,-0.5195133383151821,-0.5359724486495934,0.5359724486495934,2.43156610988047e-17,7.186024983948427e-17
WashinRate_map_Cluster_Prominence_tumor,-0.1890780322020198,0.3297610918761419,0.5188391240781617,0.5352305886462528,0.5352305886462528,5.868280926030321e-13,1.4924618316682886e-12
Mean_norm_DHOG_max_timepoint_binsize_2_with_filling_Tumor,0.18795591968162945,-0.3278040742066421,-0.5157599938882715,-0.5318449602436318,0.5318449602436318,7.138145049010275e-13,1.8067362348930313e-12
SER_map_std_dev_tumor,0.18491292282570712,-0.3224969427853108,-0.507409865611018,-0.5226835918269659,0.5226835918269659,2.8120612400595524e-20,8.854645214235139e-20
SER_map_difference_entropy_tumor,-0.18387993786032122,0.32069536781591745,0.5045753056762387,0.5195801876387327,0.5195801876387327,2.573603895352407e-14,6.910844977875244e-14
WashinRate_map_Entropy_tissue_PostCon,0.17872115975493763,-0.3116982131440314,-0.49041937289896903,-0.5041301839518438,0.5041301839518438,1.0140746686214237e-12,2.54239573317883e-12
SER_Partial_tissue_vol_cu_mm_PostCon,-0.17834666318229406,0.31104507328816755,0.48939173647046164,0.5030117061452246,0.5030117061452246,1.525464086580295e-10,3.493378795675221e-10
PE_map_inverse_difference_is_homom_tumor,0.1783464563379921,-0.3110447125418559,-0.489391168879848,-0.5030110884949558,0.5030110884949558,2.6791844094612304e-15,7.305611095902015e-15
PE_map_Homogeneity1_tumor,0.1783464563379921,-0.3110447125418559,-0.489391168879848,-0.5030110884949558,0.5030110884949558,2.6791844094612304e-15,7.305611095902015e-15
PE_map_sum_entropy_tumor,-0.17632963864909434,0.3075272864534798,0.48385692510257416,0.4969947134866973,0.4969947134866973,3.2140338674871506e-14,8.586989474245973e-14
PE_map_difference_entropy_tumor,-0.1754782861327908,0.3060424871244504,0.4815207732572412,0.49445860057202834,0.49445860057202834,1.249962065811661e-13,3.2572903094303876e-13
PE_map_Homogeneity2_tumor,0.17476878573423957,-0.3048050846436439,-0.47957387037788346,-0.49234665434192737,0.49234665434192737,4.616017217980924e-15,1.2522426196471326e-14
Grouping_based_variance_of_washin_slope_3D_tissue_PostCon_Group_3,0.17428361470655523,-0.3039589232679803,-0.47824253797453553,-0.49090329528052573,0.49090329528052573,1.2024116283304946e-19,3.763761842525631e-19
PE_map_inverse_difference_normalized_tumor,0.17412116357389051,-0.30367560075684386,-0.47779676433073437,-0.49042016221498186,0.49042016221498186,2.2692228044797334e-11,5.456449379862632e-11
Peak_PE_tumor,0.1735868523165785,-0.3027437364806993,-0.4763305887972778,-0.48883164133408835,0.48883164133408835,4.590547428533922e-19,1.4118602265665378e-18
SER_map_Entropy_tumor,-0.17335835979923658,0.30234523464985846,0.47570359444909505,0.4881525757915171,0.4881525757915171,1.9994360356926966e-13,5.134474091657458e-13
PE_map_Dissimilarity_tumor,-0.1727697863101409,0.3013187344575672,0.4740885207677081,0.4864040553568097,0.4864040553568097,6.216154383573551e-11,1.4550202074824816e-10
PE_map_Cluster_Prominence_tissue_T1,-0.17151251517544064,0.29912599372859605,0.4706385089040367,0.48267226441886696,0.48267226441886696,6.193643774609681e-08,1.166423793422137e-07
PE_map_Max_Probability_tumor,0.1703603180301903,-0.2971165070407484,-0.4674768250709387,-0.4792562465689639,0.4792562465689639,7.676625885519364e-17,2.2190902149943954e-16
Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_PostCon_Group_3,0.1692862947354985,-0.29524335927083956,-0.46452965400633806,-0.47607532405780595,0.47607532405780595,1.643508295150405e-18,4.968090789340367e-18
WashinRate_map_information_measure_correlation1_tumor,0.16833848824854594,-0.2935903396239536,-0.46192882787249956,-0.47327086164476323,0.47327086164476323,2.800261284340494e-10,6.303566891132431e-10
globalMoransIEnhancementVarianceMap_Tumor,-0.16679676721235373,0.2909015047215456,0.45769827193389934,0.4687143181305284,0.4687143181305284,2.359618308663961e-10,5.357245001215603e-10
Mean_norm_DLBP_max_timepoint_binsize_8_without_filling_Tumor,0.1649945519613739,-0.2877583555040643,-0.45275290746543817,-0.46339604341279594,0.46339604341279594,3.510081501152634e-10,7.834738878100184e-10
Mean_norm_DLBP_max_timepoint_binsize_16_without_filling_Tumor,0.1635357350435,-0.2852141093318205,-0.4487498443753205,-0.4590974871798299,0.4590974871798299,6.107691563652154e-10,1.3406509697809085e-09
Grouping_based_mean_of_washin_slope_3D_tumor_Group_1,0.1625629192528213,-0.2835174722683142,-0.4460803915211355,-0.4562341137109453,0.4562341137109453,4.106696461459706e-14,1.0862212140560923e-13
Grouping_based_mean_of_peak_enhancement_slope_3D_tumor_Group_1,0.1625629192528213,-0.2835174722683142,-0.4460803915211355,-0.4562341137109453,0.4562341137109453,4.106696461459706e-14,1.0862212140560923e-13
Mean_norm_DLBP_max_timepoint_binsize_64_without_filling_Tumor,0.16247357936249046,-0.28336165924529616,-0.4458352386077866,-0.4559712765760271,0.4559712765760271,8.538059089883186e-10,1.8663773795653743e-09
Ratio_Tissue_vol_enhancing_more_than_10percent_from_T1_to_Breast_Vol,0.1621983656154804,-0.28288167336509384,-0.44508003898057424,-0.45516173171314905,0.45516173171314905,1.3864294954627994e-11,3.3489552652959857e-11
PE_map_sum_average_tumor,-0.16180484172011006,0.2821953489523346,0.4440001906724447,0.45400452010859466,0.45400452010859466,4.756551130424041e-10,1.0484231449976324e-09
Mean_norm_DLBP_max_timepoint_binsize_128_without_filling_Tumor,0.1617448325123961,-0.2820906900365002,-0.44383552254889636,-0.4538280902310142,0.4538280902310142,1.0338896492250949e-09,2.2232830261791674e-09
Mean_norm_DLBP_max_timepoint_binsize_256_without_filling_Tumor,0.16157884354981614,-0.28180119738152265,-0.44338004093133876,-0.4533401238014578,0.4533401238014578,1.0840303621057572e-09,2.3123066998142967e-09
